Requested ordering: INCIDENCE_DEGREE
Coloring distance: DISTANCE_ONE
Input graph: data\raw\matrices\bcsstk15.mtx

 Coloring | INCIDENCE_DEGREE Ordering | data\raw\matrices\bcsstk15.mtx
Order Position 2474 -> Vertex 2545
Order Position 2475 -> Vertex 2525
Order Position 2476 -> Vertex 2854
Order Position 2477 -> Vertex 2853
Order Position 2478 -> Vertex 2852
Order Position 2479 -> Vertex 2850
Order Position 2480 -> Vertex 2851
Order Position 2481 -> Vertex 2549
Order Position 2482 -> Vertex 3136
Order Position 2483 -> Vertex 3133
Order Position 2484 -> Vertex 3134
Order Position 2485 -> Vertex 2855
Order Position 2486 -> Vertex 3137
Order Position 2487 -> Vertex 3135
Order Position 2488 -> Vertex 3132
Order Position 2489 -> Vertex 3389
Order Position 2490 -> Vertex 3388
Order Position 2491 -> Vertex 3593
Order Position 2492 -> Vertex 3592
Order Position 2493 -> Vertex 3588
Order Position 2494 -> Vertex 3384
Order Position 2495 -> Vertex 3757
Order Position 2496 -> Vertex 3758
Order Position 2497 -> Vertex 3765
Order Position 2498 -> Vertex 3385
Order Position 2499 -> Vertex 3590
Order Position 2500 -> Vertex 3589
Order Position 2501 -> Vertex 3386
Order Position 2502 -> Vertex 3393
Order Position 2503 -> Vertex 3597
Order Position 2504 -> Vertex 289
Order Position 2505 -> Vertex 290
Order Position 2506 -> Vertex 321
Order Position 2507 -> Vertex 31
Order Position 2508 -> Vertex 146
Order Position 2509 -> Vertex 145
Order Position 2510 -> Vertex 32
Order Position 2511 -> Vertex 39
Order Position 2512 -> Vertex 159
Order Position 2513 -> Vertex 2811
Order Position 2514 -> Vertex 2817
Order Position 2515 -> Vertex 2841
Order Position 2516 -> Vertex 2818
Order Position 2517 -> Vertex 2816
Order Position 2518 -> Vertex 2842
Order Position 2519 -> Vertex 2840
Order Position 2520 -> Vertex 2812
Order Position 2521 -> Vertex 2810
Order Position 2522 -> Vertex 2815
Order Position 2523 -> Vertex 2814
Order Position 2524 -> Vertex 2838
Order Position 2525 -> Vertex 2839
Order Position 2526 -> Vertex 3124
Order Position 2527 -> Vertex 2808
Order Position 2528 -> Vertex 2809
Order Position 2529 -> Vertex 2819
Order Position 2530 -> Vertex 2512
Order Position 2531 -> Vertex 2511
Order Position 2532 -> Vertex 2510
Order Position 2533 -> Vertex 2813
Order Position 2534 -> Vertex 2509
Order Position 2535 -> Vertex 2508
Order Position 2536 -> Vertex 2513
Order Position 2537 -> Vertex 2404
Order Position 2538 -> Vertex 2403
Order Position 2539 -> Vertex 2402
Order Position 2540 -> Vertex 2401
Order Position 2541 -> Vertex 2400
Order Position 2542 -> Vertex 2398
Order Position 2543 -> Vertex 2397
Order Position 2544 -> Vertex 2396
Order Position 2545 -> Vertex 2405
Order Position 2546 -> Vertex 2395
Order Position 2547 -> Vertex 2394
Order Position 2548 -> Vertex 2386
Order Position 2549 -> Vertex 2385
Order Position 2550 -> Vertex 2384
Order Position 2551 -> Vertex 2399
Order Position 2552 -> Vertex 2383
Order Position 2553 -> Vertex 2382
Order Position 2554 -> Vertex 2374
Order Position 2555 -> Vertex 2373
Order Position 2556 -> Vertex 2372
Order Position 2557 -> Vertex 2387
Order Position 2558 -> Vertex 2371
Order Position 2559 -> Vertex 2370
Order Position 2560 -> Vertex 2362
Order Position 2561 -> Vertex 2361
Order Position 2562 -> Vertex 2360
Order Position 2563 -> Vertex 2375
Order Position 2564 -> Vertex 2359
Order Position 2565 -> Vertex 2358
Order Position 2566 -> Vertex 2242
Order Position 2567 -> Vertex 2241
Order Position 2568 -> Vertex 2240
Order Position 2569 -> Vertex 2363
Order Position 2570 -> Vertex 2239
Order Position 2571 -> Vertex 2238
Order Position 2572 -> Vertex 2230
Order Position 2573 -> Vertex 2229
Order Position 2574 -> Vertex 2228
Order Position 2575 -> Vertex 2243
Order Position 2576 -> Vertex 2227
Order Position 2577 -> Vertex 2226
Order Position 2578 -> Vertex 1918
Order Position 2579 -> Vertex 1917
Order Position 2580 -> Vertex 1916
Order Position 2581 -> Vertex 2231
Order Position 2582 -> Vertex 1915
Order Position 2583 -> Vertex 1914
Order Position 2584 -> Vertex 1558
Order Position 2585 -> Vertex 1557
Order Position 2586 -> Vertex 1556
Order Position 2587 -> Vertex 1919
Order Position 2588 -> Vertex 1555
Order Position 2589 -> Vertex 1554
Order Position 2590 -> Vertex 1204
Order Position 2591 -> Vertex 1203
Order Position 2592 -> Vertex 1202
Order Position 2593 -> Vertex 1559
Order Position 2594 -> Vertex 1201
Order Position 2595 -> Vertex 1200
Order Position 2596 -> Vertex 856
Order Position 2597 -> Vertex 855
Order Position 2598 -> Vertex 854
Order Position 2599 -> Vertex 1205
Order Position 2600 -> Vertex 853
Order Position 2601 -> Vertex 852
Order Position 2602 -> Vertex 994
Order Position 2603 -> Vertex 993
Order Position 2604 -> Vertex 992
Order Position 2605 -> Vertex 857
Order Position 2606 -> Vertex 991
Order Position 2607 -> Vertex 990
Order Position 2608 -> Vertex 995
Order Position 2609 -> Vertex 706
Order Position 2610 -> Vertex 705
Order Position 2611 -> Vertex 704
Order Position 2612 -> Vertex 703
Order Position 2613 -> Vertex 702
Order Position 2614 -> Vertex 466
Order Position 2615 -> Vertex 465
Order Position 2616 -> Vertex 464
Order Position 2617 -> Vertex 707
Order Position 2618 -> Vertex 463
Order Position 2619 -> Vertex 462
Order Position 2620 -> Vertex 280
Order Position 2621 -> Vertex 279
Order Position 2622 -> Vertex 278
Order Position 2623 -> Vertex 467
Order Position 2624 -> Vertex 277
Order Position 2625 -> Vertex 276
Order Position 2626 -> Vertex 142
Order Position 2627 -> Vertex 139
Order Position 2628 -> Vertex 281
Order Position 2629 -> Vertex 140
Order Position 2630 -> Vertex 143
Order Position 2631 -> Vertex 141
Order Position 2632 -> Vertex 138
Order Position 2633 -> Vertex 137
Order Position 2634 -> Vertex 136
Order Position 2635 -> Vertex 3121
Order Position 2636 -> Vertex 3122
Order Position 2637 -> Vertex 2843
Order Position 2638 -> Vertex 3125
Order Position 2639 -> Vertex 3123
Order Position 2640 -> Vertex 3120
Order Position 2641 -> Vertex 3377
Order Position 2642 -> Vertex 3376
Order Position 2643 -> Vertex 3372
Order Position 2644 -> Vertex 132
Order Position 2645 -> Vertex 131
Order Position 2646 -> Vertex 130
Order Position 2647 -> Vertex 126
Order Position 2648 -> Vertex 29
Order Position 2649 -> Vertex 28
Order Position 2650 -> Vertex 24
Order Position 2651 -> Vertex 22
Order Position 2652 -> Vertex 69
Order Position 2653 -> Vertex 219
Order Position 2654 -> Vertex 70
Order Position 2655 -> Vertex 68
Order Position 2656 -> Vertex 220
Order Position 2657 -> Vertex 218
Order Position 2658 -> Vertex 405
Order Position 2659 -> Vertex 406
Order Position 2660 -> Vertex 404
Order Position 2661 -> Vertex 217
Order Position 2662 -> Vertex 216
Order Position 2663 -> Vertex 66
Order Position 2664 -> Vertex 67
Order Position 2665 -> Vertex 23
Order Position 2666 -> Vertex 19
Order Position 2667 -> Vertex 18
Order Position 2668 -> Vertex 20
Order Position 2669 -> Vertex 21
Order Position 2670 -> Vertex 71
Order Position 2671 -> Vertex 221
Order Position 2672 -> Vertex 403
Order Position 2673 -> Vertex 402
Order Position 2674 -> Vertex 640
Order Position 2675 -> Vertex 639
Order Position 2676 -> Vertex 638
Order Position 2677 -> Vertex 636
Order Position 2678 -> Vertex 637
Order Position 2679 -> Vertex 407
Order Position 2680 -> Vertex 940
Order Position 2681 -> Vertex 939
Order Position 2682 -> Vertex 938
Order Position 2683 -> Vertex 641
Order Position 2684 -> Vertex 937
Order Position 2685 -> Vertex 936
Order Position 2686 -> Vertex 1288
Order Position 2687 -> Vertex 1287
Order Position 2688 -> Vertex 1286
Order Position 2689 -> Vertex 1284
Order Position 2690 -> Vertex 1285
Order Position 2691 -> Vertex 941
Order Position 2692 -> Vertex 1642
Order Position 2693 -> Vertex 1641
Order Position 2694 -> Vertex 1640
Order Position 2695 -> Vertex 1638
Order Position 2696 -> Vertex 1639
Order Position 2697 -> Vertex 1289
Order Position 2698 -> Vertex 2002
Order Position 2699 -> Vertex 2001
Order Position 2700 -> Vertex 2000
Order Position 2701 -> Vertex 1998
Order Position 2702 -> Vertex 1999
Order Position 2703 -> Vertex 1643
Order Position 2704 -> Vertex 2326
Order Position 2705 -> Vertex 2325
Order Position 2706 -> Vertex 2324
Order Position 2707 -> Vertex 2322
Order Position 2708 -> Vertex 2323
Order Position 2709 -> Vertex 2003
Order Position 2710 -> Vertex 2644
Order Position 2711 -> Vertex 2643
Order Position 2712 -> Vertex 2642
Order Position 2713 -> Vertex 2640
Order Position 2714 -> Vertex 2641
Order Position 2715 -> Vertex 2327
Order Position 2716 -> Vertex 2926
Order Position 2717 -> Vertex 2925
Order Position 2718 -> Vertex 2924
Order Position 2719 -> Vertex 2922
Order Position 2720 -> Vertex 2923
Order Position 2721 -> Vertex 2645
Order Position 2722 -> Vertex 3196
Order Position 2723 -> Vertex 3195
Order Position 2724 -> Vertex 3194
Order Position 2725 -> Vertex 3192
Order Position 2726 -> Vertex 3193
Order Position 2727 -> Vertex 2927
Order Position 2728 -> Vertex 3436
Order Position 2729 -> Vertex 3435
Order Position 2730 -> Vertex 3434
Order Position 2731 -> Vertex 3432
Order Position 2732 -> Vertex 3433
Order Position 2733 -> Vertex 3197
Order Position 2734 -> Vertex 3628
Order Position 2735 -> Vertex 3627
Order Position 2736 -> Vertex 3626
Order Position 2737 -> Vertex 3624
Order Position 2738 -> Vertex 3625
Order Position 2739 -> Vertex 3437
Order Position 2740 -> Vertex 3778
Order Position 2741 -> Vertex 3777
Order Position 2742 -> Vertex 3776
Order Position 2743 -> Vertex 3774
Order Position 2744 -> Vertex 3775
Order Position 2745 -> Vertex 3629
Order Position 2746 -> Vertex 3820
Order Position 2747 -> Vertex 3819
Order Position 2748 -> Vertex 3818
Order Position 2749 -> Vertex 3816
Order Position 2750 -> Vertex 3817
Order Position 2751 -> Vertex 3779
Order Position 2752 -> Vertex 3850
Order Position 2753 -> Vertex 3849
Order Position 2754 -> Vertex 3848
Order Position 2755 -> Vertex 3821
Order Position 2756 -> Vertex 3847
Order Position 2757 -> Vertex 3846
Order Position 2758 -> Vertex 3856
Order Position 2759 -> Vertex 3855
Order Position 2760 -> Vertex 3854
Order Position 2761 -> Vertex 3852
Order Position 2762 -> Vertex 3853
Order Position 2763 -> Vertex 3851
Order Position 2764 -> Vertex 3843
Order Position 2765 -> Vertex 3844
Order Position 2766 -> Vertex 3842
Order Position 2767 -> Vertex 3857
Order Position 2768 -> Vertex 3841
Order Position 2769 -> Vertex 3840
Order Position 2770 -> Vertex 3814
Order Position 2771 -> Vertex 3811
Order Position 2772 -> Vertex 3845
Order Position 2773 -> Vertex 3812
Order Position 2774 -> Vertex 3815
Order Position 2775 -> Vertex 3813
Order Position 2776 -> Vertex 3810
Order Position 2777 -> Vertex 3749
Order Position 2778 -> Vertex 3748
Order Position 2779 -> Vertex 3581
Order Position 2780 -> Vertex 3580
Order Position 2781 -> Vertex 3744
Order Position 2782 -> Vertex 3576
Order Position 2783 -> Vertex 3745
Order Position 2784 -> Vertex 3746
Order Position 2785 -> Vertex 3759
Order Position 2786 -> Vertex 3373
Order Position 2787 -> Vertex 3578
Order Position 2788 -> Vertex 3577
Order Position 2789 -> Vertex 3374
Order Position 2790 -> Vertex 3387
Order Position 2791 -> Vertex 3591
Order Position 2792 -> Vertex 25
Order Position 2793 -> Vertex 26
Order Position 2794 -> Vertex 33
Order Position 2795 -> Vertex 133
Order Position 2796 -> Vertex 134
Order Position 2797 -> Vertex 128
Order Position 2798 -> Vertex 127
Order Position 2799 -> Vertex 147
Order Position 2800 -> Vertex 291
Order Position 2801 -> Vertex 1930
Order Position 2802 -> Vertex 2254
Order Position 2803 -> Vertex 2560
Order Position 2804 -> Vertex 2674
Order Position 2805 -> Vertex 2728
Order Position 2806 -> Vertex 2734
Order Position 2807 -> Vertex 2313
Order Position 2808 -> Vertex 2631
Order Position 2809 -> Vertex 2913
Order Position 2810 -> Vertex 2632
Order Position 2811 -> Vertex 2630
Order Position 2812 -> Vertex 2914
Order Position 2813 -> Vertex 2912
Order Position 2814 -> Vertex 3183
Order Position 2815 -> Vertex 3184
Order Position 2816 -> Vertex 3182
Order Position 2817 -> Vertex 2910
Order Position 2818 -> Vertex 3180
Order Position 2819 -> Vertex 2628
Order Position 2820 -> Vertex 2314
Order Position 2821 -> Vertex 2312
Order Position 2822 -> Vertex 2310
Order Position 2823 -> Vertex 2633
Order Position 2824 -> Vertex 2915
Order Position 2825 -> Vertex 2911
Order Position 2826 -> Vertex 2629
Order Position 2827 -> Vertex 1988
Order Position 2828 -> Vertex 1990
Order Position 2829 -> Vertex 1989
Order Position 2830 -> Vertex 2315
Order Position 2831 -> Vertex 1986
Order Position 2832 -> Vertex 2311
Order Position 2833 -> Vertex 1628
Order Position 2834 -> Vertex 1630
Order Position 2835 -> Vertex 1629
Order Position 2836 -> Vertex 1991
Order Position 2837 -> Vertex 1626
Order Position 2838 -> Vertex 1987
Order Position 2839 -> Vertex 1274
Order Position 2840 -> Vertex 1276
Order Position 2841 -> Vertex 1275
Order Position 2842 -> Vertex 1631
Order Position 2843 -> Vertex 1272
Order Position 2844 -> Vertex 1627
Order Position 2845 -> Vertex 3423
Order Position 2846 -> Vertex 3424
Order Position 2847 -> Vertex 3422
Order Position 2848 -> Vertex 3420
Order Position 2849 -> Vertex 3185
Order Position 2850 -> Vertex 3181
Order Position 2851 -> Vertex 3608
Order Position 2852 -> Vertex 3610
Order Position 2853 -> Vertex 3609
Order Position 2854 -> Vertex 3606
Order Position 2855 -> Vertex 3425
Order Position 2856 -> Vertex 3421
Order Position 2857 -> Vertex 3611
Order Position 2858 -> Vertex 3607
Order Position 2859 -> Vertex 3615
Order Position 2860 -> Vertex 3616
Order Position 2861 -> Vertex 3612
Order Position 2862 -> Vertex 3614
Order Position 2863 -> Vertex 3617
Order Position 2864 -> Vertex 1277
Order Position 2865 -> Vertex 1273
Order Position 2866 -> Vertex 927
Order Position 2867 -> Vertex 928
Order Position 2868 -> Vertex 924
Order Position 2869 -> Vertex 926
Order Position 2870 -> Vertex 929
Order Position 2871 -> Vertex 925
Order Position 2872 -> Vertex 471
Order Position 2873 -> Vertex 285
Order Position 2874 -> Vertex 472
Order Position 2875 -> Vertex 470
Order Position 2876 -> Vertex 286
Order Position 2877 -> Vertex 284
Order Position 2878 -> Vertex 468
Order Position 2879 -> Vertex 282
Order Position 2880 -> Vertex 124
Order Position 2881 -> Vertex 122
Order Position 2882 -> Vertex 120
Order Position 2883 -> Vertex 287
Order Position 2884 -> Vertex 125
Order Position 2885 -> Vertex 123
Order Position 2886 -> Vertex 121
Order Position 2887 -> Vertex 119
Order Position 2888 -> Vertex 283
Order Position 2889 -> Vertex 114
Order Position 2890 -> Vertex 118
Order Position 2891 -> Vertex 116
Order Position 2892 -> Vertex 115
Order Position 2893 -> Vertex 117
Order Position 2894 -> Vertex 113
Order Position 2895 -> Vertex 112
Order Position 2896 -> Vertex 108
Order Position 2897 -> Vertex 110
Order Position 2898 -> Vertex 106
Order Position 2899 -> Vertex 102
Order Position 2900 -> Vertex 107
Order Position 2901 -> Vertex 109
Order Position 2902 -> Vertex 275
Order Position 2903 -> Vertex 273
Order Position 2904 -> Vertex 473
Order Position 2905 -> Vertex 469
Order Position 2906 -> Vertex 271
Order Position 2907 -> Vertex 111
Order Position 2908 -> Vertex 104
Order Position 2909 -> Vertex 94
Order Position 2910 -> Vertex 99
Order Position 2911 -> Vertex 98
Order Position 2912 -> Vertex 96
Order Position 2913 -> Vertex 92
Order Position 2914 -> Vertex 90
Order Position 2915 -> Vertex 100
Order Position 2916 -> Vertex 95
Order Position 2917 -> Vertex 93
Order Position 2918 -> Vertex 103
Order Position 2919 -> Vertex 91
Order Position 2920 -> Vertex 105
Order Position 2921 -> Vertex 101
Order Position 2922 -> Vertex 97
Order Position 2923 -> Vertex 201
Order Position 2924 -> Vertex 202
Order Position 2925 -> Vertex 200
Order Position 2926 -> Vertex 198
Order Position 2927 -> Vertex 245
Order Position 2928 -> Vertex 243
Order Position 2929 -> Vertex 267
Order Position 2930 -> Vertex 269
Order Position 2931 -> Vertex 241
Order Position 2932 -> Vertex 265
Order Position 2933 -> Vertex 203
Order Position 2934 -> Vertex 199
Order Position 2935 -> Vertex 272
Order Position 2936 -> Vertex 270
Order Position 2937 -> Vertex 461
Order Position 2938 -> Vertex 717
Order Position 2939 -> Vertex 459
Order Position 2940 -> Vertex 457
Order Position 2941 -> Vertex 240
Order Position 2942 -> Vertex 242
Order Position 2943 -> Vertex 266
Order Position 2944 -> Vertex 264
Order Position 2945 -> Vertex 251
Order Position 2946 -> Vertex 249
Order Position 2947 -> Vertex 207
Order Position 2948 -> Vertex 247
Order Position 2949 -> Vertex 431
Order Position 2950 -> Vertex 429
Order Position 2951 -> Vertex 427
Order Position 2952 -> Vertex 456
Order Position 2953 -> Vertex 714
Order Position 2954 -> Vertex 719
Order Position 2955 -> Vertex 718
Order Position 2956 -> Vertex 716
Order Position 2957 -> Vertex 458
Order Position 2958 -> Vertex 715
Order Position 2959 -> Vertex 204
Order Position 2960 -> Vertex 209
Order Position 2961 -> Vertex 208
Order Position 2962 -> Vertex 206
Order Position 2963 -> Vertex 246
Order Position 2964 -> Vertex 248
Order Position 2965 -> Vertex 205
Order Position 2966 -> Vertex 257
Order Position 2967 -> Vertex 255
Order Position 2968 -> Vertex 253
Order Position 2969 -> Vertex 387
Order Position 2970 -> Vertex 426
Order Position 2971 -> Vertex 428
Order Position 2972 -> Vertex 135
Order Position 2973 -> Vertex 129
Order Position 2974 -> Vertex 27
Order Position 2975 -> Vertex 437
Order Position 2976 -> Vertex 435
Order Position 2977 -> Vertex 433
Order Position 2978 -> Vertex 713
Order Position 2979 -> Vertex 711
Order Position 2980 -> Vertex 1023
Order Position 2981 -> Vertex 460
Order Position 2982 -> Vertex 708
Order Position 2983 -> Vertex 710
Order Position 2984 -> Vertex 675
Order Position 2985 -> Vertex 677
Order Position 2986 -> Vertex 709
Order Position 2987 -> Vertex 673
Order Position 2988 -> Vertex 712
Order Position 2989 -> Vertex 1022
Order Position 2990 -> Vertex 1024
